codigo,unidade_sanitaria,tipo,tipo_de_us,nivel,classificacao,maternidade_sn,latitude,longitude,provincia,distrito
1090309,CS Malehice,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,33.67011,-24.75232,GAZA,CHIBUTO
1090302,CS Maqueze,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,33.56628,-24.28888,GAZA,CHIBUTO
1090318,CS Meboi,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,33.67503,-24.52816,GAZA,CHIBUTO
1090315,CS Mukhotwene,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,33.40563,-24.68145,GAZA,CHIBUTO
1090310,CS Muxaxane,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,33.7042,-24.70443,GAZA,CHIBUTO
1090316,CS Nwahamuza,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,,,GAZA,CHIBUTO
1090314,CS Nwavaquene,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,33.76401,-24.81757,GAZA,CHIBUTO
1090321,CS Tlatlene,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,,,GAZA,CHIBUTO
1090301,HR Chibuto,HR,Hospital Rural,Nível Secundário,HR - Hospital Rural,SIM,33.53267,-24.68928,GAZA,CHIBUTO
1090303,PS Vila Milenio,PS,Posto de Saúde,Nível Primário,PS - Posto de Saúde,NÃO,33.54584,-24.72627,GAZA,CHIBUTO
1090511,CS Cubo,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,33.8579,-23.57073,GAZA,CHIGUBO
1090508,CS Ndindiza,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 1,SIM,33.42531,-23.45736,GAZA,CHIGUBO
1090510,CS Nhanale,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,33.5066,-23.85007,GAZA,CHIGUBO
1090506,CS Saute,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,33.51922,-22.83233,GAZA,CHIGUBO
1090507,CS Zinhane,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,33.07614,-22.35503,GAZA,CHIGUBO
1090605,CS 25 de Setembro,CS,Centro de Saúde Urbano,Nível Primário,Centro de Saúde Urbano Tipo B,SIM,32.77028,-24.3174,GAZA,CHOKWE
1090608,CS Barragem,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,32.87336,-24.4076,GAZA,CHOKWE
1090603,CS Carmelo,CS,Centro de Saúde Urbano,Nível Primário,Centro de Saúde Urbano Tipo B,NÃO,33.00415,-24.52876,GAZA,CHOKWE
1090615,CS Chalucuane,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 1,SIM,33.37319,-24.71311,GAZA,CHOKWE
1090626,CS Chiaquelane Reassentamento,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,33.13123,-24.8351,GAZA,CHOKWE
1090606,CS Cidade de Chokwé,CS,Centro de Saúde Urbano,Nível Primário,Centro de Saúde Urbano Tipo B,NÃO,,,GAZA,CHOKWE
1090617,CS Conhane,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,33.0952,-24.66804,GAZA,CHOKWE
1090616,CS Hokwe,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,33.17966,-24.70685,GAZA,CHOKWE
1090620,CS Lionde,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,33.06395,-24.58587,GAZA,CHOKWE
1090622,CS Malhazine,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,NÃO,33.29416,-24.74145,GAZA,CHOKWE
1090601,CS Manjangue,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 1,SIM,32.84287,-24.42852,GAZA,CHOKWE
1090609,CS Muianga,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,NÃO,33.17768,-24.63709,GAZA,CHOKWE
1090627,CS Muzumuia,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,NÃO,,,GAZA,CHOKWE
1090612,CS Tlawene,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,32.88372,-24.75361,GAZA,CHOKWE
1090604,CS Urbano 3º Bairro,CS,Centro de Saúde Urbano,Nível Primário,Centro de Saúde Urbano Tipo B,SIM,32.97084,-24.52259,GAZA,CHOKWE
1090619,CS Xilembene,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,33.25838,-24.68828,GAZA,CHOKWE
1090600,HR Chokwé,HR,Hospital Rural,Nível Secundário,HR - Hospital Rural,SIM,33.00515,-24.53523,GAZA,CHOKWE
1090624,PS 6 Bairro,PS,Posto de Saúde,Nível Primário,PS - Posto de Saúde,NÃO,33.01346,-24.56845,GAZA,CHOKWE
1090618,PS Chiaquelane,PS,Posto de Saúde,Nível Primário,PS - Posto de Saúde,SIM,33.13304,-24.81452,GAZA,CHOKWE
1090602,PS Chiguidela,PS,Posto de Saúde,Nível Primário,PS - Posto de Saúde,NÃO,33.32454,-24.67778,GAZA,CHOKWE
1090614,PS Cumba,PS,Posto de Saúde,Nível Primário,PS - Posto de Saúde,NÃO,32.75068,-24.53953,GAZA,CHOKWE
1090607,PS de Zuza,PS,Posto de Saúde,Nível Primário,PS - Posto de Saúde,SIM,33.37037,-24.80964,GAZA,CHOKWE
1090613,PS Machua,PS,Posto de Saúde,Nível Primário,PS - Posto de Saúde,SIM,32.64121,-24.16986,GAZA,CHOKWE
1090625,PS Macunene,PS,Posto de Saúde,Nível Primário,PS - Posto de Saúde,NÃO,33.23781,-24.75994,GAZA,CHOKWE
1090610,PS Mapapa,PS,Posto de Saúde,Nível Primário,PS - Posto de Saúde,NÃO,33.12612,-24.73957,GAZA,CHOKWE
1090621,PS Massavasse,PS,Posto de Saúde,Nível Primário,PS - Posto de Saúde,SIM,33.11037,-24.62256,GAZA,CHOKWE
1090623,PS Militar,PS,Posto de Saúde,Nível Primário,PS - Posto de Saúde,NÃO,32.78495,-24.4551,GAZA,CHOKWE
1090611,PS Wachicoloane,PS,Posto de Saúde,Nível Primário,PS - Posto de Saúde,SIM,33.01854,-24.6795,GAZA,CHOKWE
1091206,CS Banhine,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,33.83068,-24.87048,GAZA,CHONGOENE
1091217,CS Bungane,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,33.6923,-24.85447,GAZA,CHONGOENE
1090926,CS Chicavane,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,33.81591,-24.80091,GAZA,CHONGOENE
1091209,CS Chongoene,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,33.78766,-25.00742,GAZA,CHONGOENE
1090917,CS Cucuine,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,33.97828,-24.8832,GAZA,CHONGOENE
1091212,CS Maciene,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 1,SIM,33.85438,-25.04162,GAZA,CHONGOENE
1090913,CS Macupulane,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,33.98174,-24.80731,GAZA,CHONGOENE
1090914,CS Mangunze,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,33.87193,-24.87188,GAZA,CHONGOENE
1090904,CS Matsinhane,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,34.02557,-24.75469,GAZA,CHONGOENE
1091210,CS Nhacutse,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,33.7303,-24.892,GAZA,CHONGOENE
1091213,CS Siaia,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,33.75363,-24.94907,GAZA,CHONGOENE
1091222,PS Ndambine 2000,PS,Posto de Saúde,Nível Primário,PS - Posto de Saúde,NÃO,33.7316,-25.0311,GAZA,CHONGOENE
1091216,PS Nhamavila,PS,Posto de Saúde,Nível Primário,PS - Posto de Saúde,SIM,33.93272,-24.99433,GAZA,CHONGOENE
1090414,CS Chicualacuala,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 1,SIM,31.67836,-22.07756,GAZA,CHUCUACUALA
1090403,CS Chicualacuala B,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,,,GAZA,CHUCUACUALA
1090413,CS Cunguma,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,NÃO,,,GAZA,CHUCUACUALA
1090412,CS Litlatla,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,NÃO,31.638,-22.20303,GAZA,CHUCUACUALA
1090407,CS Mahatlane,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,32.11468,-21.96938,GAZA,CHUCUACUALA
1090402,CS Mugambane,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,,,,GAZA,CHUCUACUALA
1090411,PS Pafuri,PS,Posto de Saúde,Nível Primário,PS - Posto de Saúde,NÃO,31.33,-22.45709,GAZA,CHUCUACUALA
1090715,CS Chibabel,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,33.23891,-24.59956,GAZA,GUIJA
1090709,CS Chimbembe,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,33.16954,-24.3757,GAZA,GUIJA
1090710,CS Chinhacanine,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,32.89544,-24.40109,GAZA,GUIJA
1090711,CS Chivonguene,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,33.11235,-24.51006,GAZA,GUIJA
1090706,CS Guija,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 1,SIM,33.02035,-24.49979,GAZA,GUIJA
1090708,CS Javanhane,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,33.19233,-24.56721,GAZA,GUIJA
1090701,CS Mbalavala,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,33.10012,-24.27631,GAZA,GUIJA
1090712,CS Mpelane,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,32.83711,-24.24087,GAZA,GUIJA
1090713,CS Mubanguene,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,32.93858,-24.41509,GAZA,GUIJA
1090707,CS Nalazi,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,33.32777,-24.05127,GAZA,GUIJA
1090716,CS Ndonga,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,,,GAZA,GUIJA
1090702,CS Tomanine,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,,,,GAZA,GUIJA
1091208,CS Chipenhe,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,33.44555,-24.94236,GAZA,LIMPOPO
1091219,CS Chirindzene,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,NÃO,,,GAZA,LIMPOPO
1090209,CS Chissano,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,33.36277,-24.93334,GAZA,LIMPOPO
1091202,CS Divina Misercodia S. M. do Cenaculo,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,,,GAZA,LIMPOPO
1091211,CS Julius Nyerere,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,33.44342,-24.87478,GAZA,LIMPOPO
1090211,CS Licilo,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,33.41179,-24.8608,GAZA,LIMPOPO
1091218,CS Loane,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,,,GAZA,LIMPOPO
1091220,CS Muwawasse,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,,,GAZA,LIMPOPO
1091205,CS Nhabanga,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,,,GAZA,LIMPOPO
1091215,CS Vladimir Lenine,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,33.48535,-25.03123,GAZA,LIMPOPO
1091214,CS Zongoene,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,33.48551,-25.15241,GAZA,LIMPOPO
1091201,HR Chicumbane,HR,Hospital Rural,Nível Secundário,HR - Hospital Rural,SIM,33.55061,-24.99382,GAZA,LIMPOPO
1090807,CS Combomune,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,32.55461,-23.42803,GAZA,MABALANE
1090814,CS de Chinhequete,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,32.61765,-23.96497,GAZA,MABALANE
1090806,CS Mabalane,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 1,SIM,32.62292,-23.85101,GAZA,MABALANE
1090808,CS Mabomo,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,32.52129,-23.69716,GAZA,MABALANE
1090809,CS Matsambo,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,32.43426,-23.48812,GAZA,MABALANE
1090812,CS Pfukwe,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,32.72535,-24.1421,GAZA,MABALANE
1090811,CS Tsocate,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,32.64395,-24.07129,GAZA,MABALANE
1090804,PS da Penitenciaria de Mabalane,PS,Posto de Saúde,Nível Primário,PS - Posto de Saúde,,,,GAZA,MABALANE
1090802,PS de Munginge,PS,Posto de Saúde,Nível Primário,PS - Posto de Saúde,SIM,32.9425,-23.92252,GAZA,MABALANE
1090801,PS Macarale,PS,Posto de Saúde,Nível Primário,PS - Posto de Saúde,NÃO,32.37552,-23.3848,GAZA,MABALANE
1090810,PS Nhimbainwe B,PS,Posto de Saúde,Nível Primário,PS - Posto de Saúde,SIM,32.52978,-23.83901,GAZA,MABALANE
1090910,CS Banguene,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,33.83758,-24.63382,GAZA,MANDLAKAZI
1090922,CS Banze,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,NÃO,,,GAZA,MANDLAKAZI
1090908,CS Betula,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,34.18756,-24.79612,GAZA,MANDLAKAZI
1090929,CS Binguanhane,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,NÃO,,,GAZA,MANDLAKAZI
1090911,CS Chibondzane,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,34.06883,-24.67208,GAZA,MANDLAKAZI
1090906,CS Chidenguele,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,34.19153,-24.9206,GAZA,MANDLAKAZI
1090918,CS Chizavane,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 1,SIM,33.99606,-24.94722,GAZA,MANDLAKAZI
1090907,CS Dengoine,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,34.41079,-24.85992,GAZA,MANDLAKAZI
1090927,CS Incadine,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,34.04056,-24.91089,GAZA,MANDLAKAZI
1090920,CS Laranjeiras,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,33.9152,-24.57536,GAZA,MANDLAKAZI
1090905,CS Liberdade,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,,,GAZA,MANDLAKAZI
1090928,CS Macasselane,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,33.96634,-24.68574,GAZA,MANDLAKAZI
1090912,CS Macuacua,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,33.95698,-24.48878,GAZA,MANDLAKAZI
1090902,CS Mandlakazi,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 1,SIM,33.88576,-24.71217,GAZA,MANDLAKAZI
1090915,CS Manhique,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,34.39583,-24.59466,GAZA,MANDLAKAZI
1090919,CS Mausse,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,33.92601,-24.67571,GAZA,MANDLAKAZI
1090909,CS Mussavelane,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,34.31494,-24.88829,GAZA,MANDLAKAZI
1090916,CS Muzamane,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,33.82207,-24.73702,GAZA,MANDLAKAZI
1090903,CS Ndolene,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 1,SIM,34.14708,-24.82684,GAZA,MANDLAKAZI
1090921,CS Tavane,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 1,SIM,34.07001,-24.58726,GAZA,MANDLAKAZI
1090901,HR Mandlakazi,HR,Hospital Rural,Nível Secundário,HR - Hospital Rural,SIM,33.88582,-24.71225,GAZA,MANDLAKAZI
1090415,CS Hariane,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,,,GAZA,MAPAI
1090509,CS Machaila,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,32.91477,-22.2548,GAZA,MAPAI
1090408,CS Mapai,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,NÃO,32.91477,-22.2548,GAZA,MAPAI
1090410,CS Mepuzi,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,32.222,-23.06712,GAZA,MAPAI
1090401,HD Mapai,HD,Hospital Distrital,Nível Secundário,HD - Hospital Distrital,SIM,32.06254,-22.74119,GAZA,MAPAI
1090406,PS Chidulo,PS,Posto de Saúde,Nível Primário,PS - Posto de Saúde,SIM,32.52842,-22.26533,GAZA,MAPAI
1090409,PS Mapai Ngala,PS,Posto de Saúde,Nível Primário,PS - Posto de Saúde,SIM,31.96566,-22.84651,GAZA,MAPAI
1091001,CS Chizumbane,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,,,GAZA,MASSANGENA
1091006,CS Massangena,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 1,SIM,32.93776,-21.58414,GAZA,MASSANGENA
1091008,CS Mavue,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 1,SIM,32.52274,-21.38423,GAZA,MASSANGENA
1091007,CS Mucambene,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,32.81158,-21.54993,GAZA,MASSANGENA
1091106,CS Massingir,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 1,SIM,32.16202,-23.91875,GAZA,MASSINGIR
1091112,CS Mucatine,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,32.49595,-24.16747,GAZA,MASSINGIR
1091108,PS Chibotane,PS,Posto de Saúde,Nível Primário,PS - Posto de Saúde,NÃO,32.22425,-23.85633,GAZA,MASSINGIR
1091109,PS Cubo,PS,Posto de Saúde,Nível Primário,PS - Posto de Saúde,SIM,32.03031,-23.91895,GAZA,MASSINGIR
1091116,PS Macaringue,PS,Posto de Saúde,Nível Primário,PS - Posto de Saúde,NÃO,32.5932,-24.12329,GAZA,MASSINGIR
1091110,PS Machamba,PS,Posto de Saúde,Nível Primário,PS - Posto de Saúde,NÃO,31.91982,-23.5619,GAZA,MASSINGIR
1091111,PS Mavodze,PS,Posto de Saúde,Nível Primário,PS - Posto de Saúde,NÃO,32.04439,-23.81217,GAZA,MASSINGIR
1091107,PS Zulo,PS,Posto de Saúde,Nível Primário,PS - Posto de Saúde,SIM,32.4346,-24.03131,GAZA,MASSINGIR
1091207,CS Chilaulane,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,,,GAZA,XAI-XAI
1090107,CS Cidade de Xai - Xai,CS,Centro de Saúde Urbano,Nível Primário,Centro de Saúde Urbano Tipo B,NÃO,33.63921,-25.03858,GAZA,XAI-XAI
1090106,CS Marien Nguabi,CS,Centro de Saúde Urbano,Nível Primário,Centro de Saúde Urbano Tipo B,SIM,33.69181,-25.04703,GAZA,XAI-XAI
1090108,CS Patrice Lumumba,CS,Centro de Saúde Urbano,Nível Primário,Centro de Saúde Urbano Tipo B,SIM,33.66613,-25.08232,GAZA,XAI-XAI
1091221,CS Zimilene,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,33.5864,-25.13516,GAZA,XAI-XAI
1090100,HP Xai Xai,HP,Hospital Provincial,Nível Terciário,HP - Hospital Provincial,SIM,33.65841,-25.06836,GAZA,XAI-XAI
1090102,PS  Penitenciária  Cidade  Xai-Xai,PS,Posto de Saúde,Nível Primário,PS - Posto de Saúde,NÃO,,,GAZA,XAI-XAI
1090114,PS FIR,PS,Posto de Saúde,Nível Primário,PS - Posto de Saúde,NÃO,,,GAZA,XAI-XAI
1090113,PS Marien Nguabi,PS,Posto de Saúde,Nível Primário,PS - Posto de Saúde,NÃO,33.69181,-25.04703,GAZA,XAI-XAI
1090109,PS Praia,PS,Posto de Saúde,Nível Primário,PS - Posto de Saúde,NÃO,33.72948,-25.11553,GAZA,XAI-XAI
1080205,CS Cupo,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,,,,INHAMBANE,FUNHALOURO
1080206,CS Funhalouro,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 1,SIM,34.38067,-23.09144,INHAMBANE,FUNHALOURO
1080209,CS Manhiça,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,34.63939,-23.12499,INHAMBANE,FUNHALOURO
1080207,CS Mavume,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,34.49807,-23.42554,INHAMBANE,FUNHALOURO
1080208,CS Tomé,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,34.21108,-22.54227,INHAMBANE,FUNHALOURO
1080210,CS Tsenane,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,34.01524,-22.81224,INHAMBANE,FUNHALOURO
1080305,CS Chimunda,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,34.87143,-21.08074,INHAMBANE,GOVURO
1080306,CS Doane,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 1,SIM,34.96801,-21.0071,INHAMBANE,GOVURO
1080310,CS Jofane,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,34.28321,-21.33445,INHAMBANE,GOVURO
1080355,CS Luido,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,34.64357,-21.41061,INHAMBANE,GOVURO
1080311,CS Maluvane,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,34.86457,-21.36843,INHAMBANE,GOVURO
1080309,CS Nova Mambone,CS,Centro de Saúde Urbano,Nível Primário,Centro de Saúde Urbano Tipo C,NÃO,35.01884,-20.99588,INHAMBANE,GOVURO
1080307,CS Pande,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,34.86457,-21.36843,INHAMBANE,GOVURO
1080308,CS Save,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 1,SIM,34.56858,-21.14926,INHAMBANE,GOVURO
1080407,CS Chinjinguir,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,35.16195,-23.92263,INHAMBANE,HOMOINE
1080405,CS Chizapela,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,,,INHAMBANE,HOMOINE
1080406,CS Homoine,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 1,SIM,35.15305,-23.88124,INHAMBANE,HOMOINE
1080418,CS Inhamangua,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,35.2035,-23.84187,INHAMBANE,HOMOINE
1080408,CS Mafuiane,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,35.16335,-24.01246,INHAMBANE,HOMOINE
1080410,CS Maganda,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,35.13763,-23.89571,INHAMBANE,HOMOINE
1080409,CS Maiaice,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,35.08855,-24.04359,INHAMBANE,HOMOINE
1080411,CS Marrengo,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,35.19369,-23.90738,INHAMBANE,HOMOINE
1080416,CS Maxamal,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,35.0317,-23.9119,INHAMBANE,HOMOINE
1080415,CS Pembe,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,34.97681,-23.73913,INHAMBANE,HOMOINE
1080412,CS Quengue,CS,Centro de Saúde Rural,Nível Primário,Centro de Saúde Rural Tipo 2,SIM,34.93129,-23.85221,INHAMBANE,HOMOINE
1080413,PS Benhane,PS,Posto de Saúde,Nível Primário,PS - Posto de Saúde,NÃO,35.0593,-23.7025,INHAMBANE,HOMOINE
1080417,PS Inhamussua,PS,Posto de Saúde,Nível Primário,PS - Posto de Saúde,NÃO,35.22898,-23.88153,INHAMBANE,HOMOINE
1080414,PS Madumo,PS,Posto de Saúde,Nível Primário,PS - Posto de Saúde,NÃO,35.01322,-24.09888,INHAMBANE,HOMOINE
1080106,CS Balane ( Urbano ),CS,Centro de Saúde Urbano,Nível Primário,Centro de Saúde Urbano Tipo B,NÃO,35.38447,-23.86344,INHAMBANE,INHAMBANE
1080108,CS Conguiana,CS,Centro de Saúde Urbano,Nível Primário,Centro de Saúde Urbano Tipo C,SIM,35.5127,-23.8127,INHAMBANE,INHAMBANE
1080107,CS Guiua,CS,Centro de Saúde Urbano,Nível Primário,Centro de Saúde Urbano Tipo C,SIM,35.40064,-23.96722,INHAMBANE,INHAMBANE
